TeamId,TeamName,SubmissionDate,Score
1128902,"Swaraj Patel","2017-11-25 05:06:17",0.75598
1130757,SimthYao,"2017-11-25 05:07:04",0.76076
1116551,"Gautam Dayal","2017-11-25 05:19:34",0.77033
1117539,konami86,"2017-11-25 05:26:09",0.78468
1130921,echomoon0628,"2017-11-25 05:39:05",0.72248
1116551,"Gautam Dayal","2017-11-25 05:50:23",0.78468
1130851,IsaacTetteh,"2017-11-25 05:50:35",0.76555
711071,Niyan,"2017-11-25 05:58:35",0.81339
1134846,"Petr Sykora","2017-11-25 06:04:54",0.78947
1130921,echomoon0628,"2017-11-25 06:05:13",0.77511
1065075,tsungwu,"2017-11-25 06:06:17",0.79904
1117382,"Zehui Chen","2017-11-25 06:15:14",0.80382
1130927,"Nandan Thakur","2017-11-25 06:17:42",0.74162
1129671,"Navoneel Chakrabarty","2017-11-25 06:40:15",0.80382
841929,nhnaoto,"2017-11-25 06:41:49",0.79904
943311,"Ernest Jin","2017-11-25 06:46:05",0.62679
1107655,"Ravindra Kaade","2017-11-25 06:51:21",0.77033
943311,"Ernest Jin","2017-11-25 06:52:33",0.76555
1130710,RobertLu,"2017-11-25 06:57:06",0.76555
1131113,"Mike Tung","2017-11-25 07:13:48",0.76555
780023,heiheihei,"2017-11-25 07:16:17",0.76555
1130751,"Angus Chiu","2017-11-25 07:19:42",0.68899
1107618,"Faiz Hai","2017-11-25 07:26:41",0.77511
1130751,"Angus Chiu","2017-11-25 07:27:17",0.70334
1073326,"Pawan Mishra","2017-11-25 07:33:34",0.76076
1107585,"Subhendu Ghosh","2017-11-25 07:35:09",0.77033
1107585,"Subhendu Ghosh","2017-11-25 08:07:36",0.77990
1130954,sriramgr,"2017-11-25 08:09:13",0.72727
1130954,sriramgr,"2017-11-25 08:12:35",0.75598
1130954,sriramgr,"2017-11-25 08:13:52",0.76076
1029823,"Raunak Kumar","2017-11-25 08:16:40",0.75119
1131274,hjnnam,"2017-11-25 08:48:25",0.62679
1131273,"donghui ye","2017-11-25 08:48:26",0.62679
1131275,"Kwanghee Cho","2017-11-25 08:48:26",0.62679
1007175,HannaLee,"2017-11-25 08:48:26",0.62679
1131269,server73,"2017-11-25 08:48:26",0.62679
1131272,junmi,"2017-11-25 08:48:26",0.62679
1131276,despiter49,"2017-11-25 08:48:36",0.62679
1131277,chihye,"2017-11-25 08:49:10",0.62679
1131270,csk746,"2017-11-25 08:49:38",0.62679
1131271,AhnSeungHyeon,"2017-11-25 08:50:01",0.62679
1046938,XXX,"2017-11-25 08:58:46",0.79904
1118123,BravePanda,"2017-11-25 08:59:18",0.76555
1131275,"Kwanghee Cho","2017-11-25 09:01:19",0.76555
1131270,csk746,"2017-11-25 09:01:28",0.76555
1084510,SarahLina,"2017-11-25 09:01:30",0.80861
1131274,hjnnam,"2017-11-25 09:01:36",0.76555
1131269,server73,"2017-11-25 09:01:36",0.76555
1131272,junmi,"2017-11-25 09:01:42",0.76555
1007175,HannaLee,"2017-11-25 09:02:01",0.76555
1131273,"donghui ye","2017-11-25 09:02:08",0.76555
1131276,despiter49,"2017-11-25 09:03:29",0.76555
1131277,chihye,"2017-11-25 09:03:44",0.76555
1131321,jjeongeunoh,"2017-11-25 09:04:09",0.76555
1131302," Piccolo","2017-11-25 09:20:35",0.75598
1131271,AhnSeungHyeon,"2017-11-25 09:25:37",0.75598
1084510,SarahLina,"2017-11-25 09:33:55",0.81339
1129963,"Darmon - Gribskof - Krafft - Tep","2017-11-25 09:36:48",0.80861
1064110,arunkumaar,"2017-11-25 09:40:16",0.73684
1131276,despiter49,"2017-11-25 09:40:23",0.77990
1130004,DibyaDas,"2017-11-25 09:40:53",0.72727
1082850,"Régis Darmon","2017-11-25 09:41:11",0.80861
1101388,cyrilb38,"2017-11-25 09:42:14",0.75119
1007175,HannaLee,"2017-11-25 09:48:56",0.77033
1130889,saifuddin,"2017-11-25 09:50:24",0.77990
1075573,kjhyeong,"2017-11-25 09:57:41",0.77990
1131345,yogeshnailwal,"2017-11-25 09:57:49",0.75119
1131366,mollang,"2017-11-25 10:01:31",0.77033
1131345,yogeshnailwal,"2017-11-25 10:04:30",0.77511
1107977,"White Star Line","2017-11-25 10:06:03",0.76555
1131193,stone100136,"2017-11-25 10:06:34",0.76555
1131345,yogeshnailwal,"2017-11-25 10:08:34",0.78468
1131277,chihye,"2017-11-25 10:15:19",0.77990
1131271,AhnSeungHyeon,"2017-11-25 10:18:29",0.76076
1046938,XXX,"2017-11-25 10:22:45",0.81818
1067340,ascs,"2017-11-25 10:25:13",0.76555
1084510,SarahLina,"2017-11-25 10:33:02",0.81818
1073326,"Pawan Mishra","2017-11-25 10:36:30",0.76555
1122615,kartikwar,"2017-11-25 10:38:05",0.76076
1131274,hjnnam,"2017-11-25 10:38:45",0.77033
1131271,AhnSeungHyeon,"2017-11-25 10:39:24",0.77990
1131302," Piccolo","2017-11-25 10:42:55",0.77033
1131269,server73,"2017-11-25 10:43:39",0.77033
1131274,hjnnam,"2017-11-25 10:45:30",0.77990
1114147,ბატები,"2017-11-25 10:46:02",0.76076
1131269,server73,"2017-11-25 10:46:10",0.77511
1131302," Piccolo","2017-11-25 10:47:19",0.77511
1131321,jjeongeunoh,"2017-11-25 10:51:12",0.77511
1131366,mollang,"2017-11-25 10:52:25",0.77511
1131270,csk746,"2017-11-25 10:56:32",0.77033
1131485,"Jin Jeon","2017-11-25 10:56:52",0.76076
1122615,kartikwar,"2017-11-25 10:56:52",0.77990
1131273,"donghui ye","2017-11-25 10:58:47",0.77511
1131272,junmi,"2017-11-25 11:01:27",0.77033
1107977,"White Star Line","2017-11-25 11:02:09",0.77033
1131485,"Jin Jeon","2017-11-25 11:02:12",0.77511
1081019,"Eric Hamers","2017-11-25 11:10:49",0.78947
1114548,"Florian BROSSARD","2017-11-25 11:15:02",0.78947
979118,"Koichiro Okamoto","2017-11-25 11:21:35",0.75598
1131508,"Mihail An","2017-11-25 11:22:09",0.75598
1131201,unclepi,"2017-11-25 11:28:01",0.74641
1087726,Edgars,"2017-11-25 11:37:41",0.77511
1120673,qChao,"2017-11-25 11:39:01",0.76076
1131508,"Mihail An","2017-11-25 11:43:41",0.77511
1131508,"Mihail An","2017-11-25 11:51:10",0.77990
1111394,MIRI_BENDERSKY,"2017-11-25 11:56:13",0.73684
1084233,"Thanapoom P.","2017-11-25 12:04:50",0.80382
1087726,Edgars,"2017-11-25 12:07:53",0.80861
1114487,JutamasJs,"2017-11-25 12:08:14",0.77990
1042883,likemo0n,"2017-11-25 12:13:57",0.66028
1113939,Bunyapon,"2017-11-25 12:14:18",0.76555
1128779,RyanLee1995,"2017-11-25 12:27:53",0.80382
1067340,ascs,"2017-11-25 12:28:01",0.77511
1129857,hsarah,"2017-11-25 12:28:08",0.80861
1129857,hsarah,"2017-11-25 12:33:11",0.81818
1129267,"EL MANJAOUI Zineb","2017-11-25 12:35:28",0.79425
1131678,ValeriaKaravaeva,"2017-11-25 12:53:34",0.74641
1067230,Mandarino,"2017-11-25 12:53:52",0.76076
1131678,ValeriaKaravaeva,"2017-11-25 13:04:04",0.77990
1067230,Mandarino,"2017-11-25 13:08:40",0.76555
1121559,scutdong,"2017-11-25 13:27:50",0.78468
1131656,jbigwi,"2017-11-25 13:29:27",0.62679
1131673,Volkmar,"2017-11-25 13:33:28",0.78468
1131670,ArijeetChakrabarty,"2017-11-25 13:38:47",0.76555
1120324,"Giuliano Lemes","2017-11-25 13:49:42",0.77990
1130223,AntonVM,"2017-11-25 14:02:13",0.72248
1128873,fzalin,"2017-11-25 14:05:49",0.77033
1126887,LexusLS,"2017-11-25 14:09:29",0.79425
1085407,"Arthur Hemmer","2017-11-25 14:10:31",0.79904
1130223,AntonVM,"2017-11-25 14:12:42",0.73205
1114549,"Valentin Varbanov","2017-11-25 14:15:21",0.76076
1126887,LexusLS,"2017-11-25 14:15:44",0.79904
1131468,"Sourav Nandi","2017-11-25 14:21:19",0.55502
1131468,"Sourav Nandi","2017-11-25 14:23:25",0.76555
1131873,"Amit Bendale","2017-11-25 14:23:50",0.76555
1114549,"Valentin Varbanov","2017-11-25 14:24:36",0.78468
1131875,"Navo Chakrabarty","2017-11-25 14:25:55",0.77033
1114549,"Valentin Varbanov","2017-11-25 14:27:34",0.78947
1131875,"Navo Chakrabarty","2017-11-25 14:28:32",0.78468
1114549,"Valentin Varbanov","2017-11-25 14:36:54",0.80861
1066280,"Kobe Chao","2017-11-25 14:40:24",0.79904
1042785,"Chris bezuidenhout","2017-11-25 14:49:20",0.78468
1131937,chrisieh,"2017-11-25 14:59:30",0.76555
889549,kthefoodie,"2017-11-25 15:10:22",0.78947
1075216,Chita,"2017-11-25 15:12:28",0.76555
1054868,"Madhav Lakkakula","2017-11-25 15:13:02",0.79425
1094082,"Grigorii ","2017-11-25 15:19:29",0.78468
1085791,naokimastumoto,"2017-11-25 15:22:52",0.76555
1131468,"Sourav Nandi","2017-11-25 15:26:41",0.77990
1130443,damn,"2017-11-25 15:40:15",0.81818
1128409,"Zifan Su","2017-11-25 15:41:51",0.73684
988451,SwagLearners,"2017-11-25 15:46:22",0.81339
1118790,dream85123,"2017-11-25 15:51:58",0.78468
922529,RIT-STAT-745v2-Team2,"2017-11-25 15:56:14",0.78947
1132032,HristoGeorgiev,"2017-11-25 15:57:08",0.73684
730464,"chai 2","2017-11-25 16:01:58",0.79904
417066,"Anubhav Bhardwaj","2017-11-25 16:03:29",0.80861
1127924,aajjbb,"2017-11-25 16:04:20",0.77990
1120857,"Mary leahy","2017-11-25 16:09:45",0.76555
785335,ItaiPink,"2017-11-25 16:12:42",0.80382
1130334,"Reilly Evetts","2017-11-25 16:20:13",0.77990
1113134,"Y Tan","2017-11-25 16:25:26",0.77511
1131282,Yanhaokagglematch,"2017-11-25 16:29:16",0.76555
1118699,junchen,"2017-11-25 16:29:43",0.77990
1086785,ZiyangSong,"2017-11-25 16:29:46",0.78947
656555,"Tetsuya Arita","2017-11-25 16:36:24",0.72248
1118314,wakabayashi,"2017-11-25 16:42:47",0.77033
1119839,galitrubi,"2017-11-25 16:45:09",0.79904
1010972,"Moustafa Shahin","2017-11-25 16:45:40",0.77511
879290,SKELU21,"2017-11-25 16:59:00",0.77990
879290,SKELU21,"2017-11-25 16:59:46",0.78468
1020242,janeon,"2017-11-25 17:06:47",0.76076
1020242,janeon,"2017-11-25 17:11:20",0.78947
1130751,"Angus Chiu","2017-11-25 17:12:05",0.71291
1131758,"Pierre-Nicolas Douarche","2017-11-25 17:12:43",0.62679
1125249,"Park Seohee","2017-11-25 17:18:31",0.60765
1131758,"Pierre-Nicolas Douarche","2017-11-25 17:22:46",0.76555
1125249,"Park Seohee","2017-11-25 17:32:49",0.76555
1118799,CyrilMeyer,"2017-11-25 17:42:13",0.76555
1131758,"Pierre-Nicolas Douarche","2017-11-25 17:43:18",0.77990
717101,"simon 27","2017-11-25 17:45:29",0.75119
1131970,"kuhn lv","2017-11-25 17:46:19",0.77033
1125249,"Park Seohee","2017-11-25 17:54:46",0.79425
1132159,sdm9381,"2017-11-25 17:55:34",0.77033
1105174,shavitChe,"2017-11-25 18:02:46",0.79904
1069592,DMPierre,"2017-11-25 18:17:11",0.78947
352208,EugeneKim,"2017-11-25 18:17:45",0.78468
1131758,"Pierre-Nicolas Douarche","2017-11-25 18:18:49",0.78468
1114494,"Vincent Hartmeyer","2017-11-25 18:29:22",0.77990
860850,KPkungZ,"2017-11-25 18:34:56",0.72248
1105174,shavitChe,"2017-11-25 18:45:30",0.80382
1132238,"Sinan Gok","2017-11-25 18:47:34",0.62679
1122372,"Claudio Cornali","2017-11-25 18:50:17",0.75598
1116439,"Gordon Zheng","2017-11-25 18:51:28",0.79425
1122372,"Claudio Cornali","2017-11-25 18:52:29",0.76555
1119348,"Kumar Chirram","2017-11-25 18:53:44",0.79425
1084233,"Thanapoom P.","2017-11-25 18:56:11",0.94736
1132238,"Sinan Gok","2017-11-25 18:56:37",0.76555
1132159,sdm9381,"2017-11-25 19:03:16",0.77511
1130556,"Juan Manuel Pérez","2017-11-25 19:07:21",0.77511
1118799,CyrilMeyer,"2017-11-25 19:08:33",0.77511
1004125,"Georgi Kiryakov","2017-11-25 19:09:16",0.78468
1132164,"Harm Jan Boonstra","2017-11-25 19:09:28",0.75598
1108236,jbd117,"2017-11-25 19:15:41",0.58851
1116439,"Gordon Zheng","2017-11-25 19:18:03",0.80382
1132238,"Sinan Gok","2017-11-25 19:21:03",0.77990
1130252,"Rosslyn Sinclair-Chin","2017-11-25 19:21:32",0.00000
1086302,"Ryan Epp","2017-11-25 19:24:28",0.80861
1071525,Duncan“Danger”McKinnon,"2017-11-25 19:33:38",0.53588
1117525,"shavitche 2","2017-11-25 19:40:10",0.80382
1118386,mocona,"2017-11-25 19:41:56",0.77511
1122374,Guanyu,"2017-11-25 19:43:32",0.77990
1130314,"Leo Zaroff","2017-11-25 19:45:59",0.76076
1001872,RavendharLalwani,"2017-11-25 19:48:31",0.77033
1093994,tesotiziano,"2017-11-25 19:52:46",0.77990
1130314,"Leo Zaroff","2017-11-25 19:52:50",0.77511
1131532,geri_falcz,"2017-11-25 19:56:28",0.77033
1132238,"Sinan Gok","2017-11-25 20:00:24",0.78468
1132433,"Tal Barami","2017-11-25 20:01:14",0.76076
793940,"team green","2017-11-25 20:05:52",0.78468
1025745,izillio,"2017-11-25 20:07:28",0.76555
1131532,geri_falcz,"2017-11-25 20:15:00",0.78468
1082336,"Tammy Rotem","2017-11-25 20:16:24",0.00000
1120324,"Giuliano Lemes","2017-11-25 20:17:49",0.81818
1082336,"Tammy Rotem","2017-11-25 20:22:27",0.77990
989057,Johnfelix,"2017-11-25 20:29:32",0.75119
1131348,"Desi Tsvetkova","2017-11-25 20:35:42",0.72727
1132487,"Navoneel Chakrabarty and Team","2017-11-25 20:40:01",0.74162
1112464,"David Mudrauskas","2017-11-25 20:41:10",0.75119
1111394,MIRI_BENDERSKY,"2017-11-25 20:42:00",0.76555
1132487,"Navoneel Chakrabarty and Team","2017-11-25 20:48:17",0.75119
1132350,"Daniel Mor","2017-11-25 20:49:14",0.76555
1105714,"Clotilde Pety 2","2017-11-25 20:52:30",0.79904
1105714,"Clotilde Pety 2","2017-11-25 20:55:57",0.80382
1132440,Kazuhide,"2017-11-25 20:56:28",0.00000
1052932,"Petar Ivanov","2017-11-25 20:59:50",0.79425
1132487,"Navoneel Chakrabarty and Team","2017-11-25 21:02:34",0.76076
1132440,Kazuhide,"2017-11-25 21:05:00",0.72248
1131979,karthikk01,"2017-11-25 21:15:13",0.73205
1130388,LOLOLOL,"2017-11-25 21:15:27",0.79904
1132440,Kazuhide,"2017-11-25 21:21:19",0.72727
1105166,"Ofir Cohen","2017-11-25 21:22:21",0.78468
1130004,DibyaDas,"2017-11-25 21:24:57",0.73205
1125675,"Vladimir Evt","2017-11-25 21:28:50",0.76555
1131348,"Desi Tsvetkova","2017-11-25 21:33:39",0.78468
1127709,"Ken Soh","2017-11-25 21:35:48",0.78468
1081848,SidPaulMariaClarice,"2017-11-25 21:56:55",0.79425
947807,golubev,"2017-11-25 22:01:49",0.78947
1131348,"Desi Tsvetkova","2017-11-25 22:03:30",0.80382
1130322,"Gerardo Hidalgo","2017-11-25 22:06:51",0.76555
1132613,sheroxu,"2017-11-25 22:08:17",0.76555
1132091,v1raaa,"2017-11-25 22:19:38",0.74162
1127309,fermionicDice,"2017-11-25 22:23:48",0.76076
1115736,"Becca Cyr","2017-11-25 22:34:55",0.76555
1130334,"Reilly Evetts","2017-11-25 22:36:39",0.78947
1089806,"Dmitry Saponov","2017-11-25 22:48:01",0.78468
1132571,WhiteCape06,"2017-11-25 22:54:45",0.76555
1132679,"Dien Hoa","2017-11-25 23:09:16",0.75598
1093902,tonkaz,"2017-11-25 23:29:50",0.75119
1093902,tonkaz,"2017-11-25 23:33:25",0.75598
1109692,"KIKI N","2017-11-25 23:35:46",0.73684
1119865,srinivasbavisetti,"2017-11-25 23:48:42",0.72248
1128030,"Fernando Monzon","2017-11-25 23:51:29",0.77511
1130112,"Andy Dufresne","2017-11-26 00:03:20",0.76555
1119865,srinivasbavisetti,"2017-11-26 00:13:05",0.75598
1119865,srinivasbavisetti,"2017-11-26 00:22:38",0.76555
567197,"Robert Aduviri","2017-11-26 00:43:59",0.75598
567197,"Robert Aduviri","2017-11-26 00:45:05",0.77033
1109684,harinik,"2017-11-26 00:49:01",0.66028
567197,"Robert Aduviri","2017-11-26 00:49:02",0.77511
1109704,priyanka409,"2017-11-26 00:49:52",0.70813
930103,"Raphael Mendes","2017-11-26 00:54:38",0.57894
1033588,"Simeon Stoyanov Genkov","2017-11-26 00:57:34",0.79425
567197,"Robert Aduviri","2017-11-26 00:58:38",0.77990
567197,"Robert Aduviri","2017-11-26 00:59:45",0.78947
1020242,janeon,"2017-11-26 01:02:02",0.79425
1128210,"Brendan Hodkinson","2017-11-26 01:08:28",0.77033
1123238,BryanF,"2017-11-26 01:16:44",0.74641
1132866,ziru,"2017-11-26 01:23:42",0.77033
1128030,"Fernando Monzon","2017-11-26 01:28:10",0.78468
1130751,"Angus Chiu","2017-11-26 01:57:32",0.73205
1132866,ziru,"2017-11-26 02:17:03",0.79425
1122641,RebeccaHayes,"2017-11-26 02:19:13",0.73205
766379,"William Petrosino","2017-11-26 02:24:06",0.76076
1132866,ziru,"2017-11-26 02:38:48",0.79904
1124068,dgram22,"2017-11-26 02:47:47",0.57416
1126641,"Li Mingzhe","2017-11-26 03:01:49",0.76555
1012338,"Seong-Jae Chu","2017-11-26 03:09:00",0.78947
1044540,LKW99,"2017-11-26 03:10:59",0.79904
1124068,dgram22,"2017-11-26 03:51:48",0.76555
359179,bwozniak19,"2017-11-26 04:01:38",0.77511
455169,itrator,"2017-11-26 04:08:10",0.77990
1129232,"Ring Li","2017-11-26 04:13:31",0.76555
1129232,"Ring Li","2017-11-26 04:14:01",0.77033
1125362,Yumiko,"2017-11-26 04:19:35",0.79425
1129232,"Ring Li","2017-11-26 04:23:40",0.79425
874414,JitendraPatel,"2017-11-26 04:25:42",0.62679
1133137,pengzai,"2017-11-26 04:27:32",0.56937
1133112,asdfqwer,"2017-11-26 04:32:04",0.76555
1133145,newhouseb,"2017-11-26 04:32:59",0.75119
1130165,"Tiffany Jih","2017-11-26 04:35:16",0.55502
541761,"Kim Min Woo","2017-11-26 04:35:32",0.78468
874414,JitendraPatel,"2017-11-26 04:42:51",0.76555
777330,MLDriver,"2017-11-26 04:53:15",0.77990
1133137,pengzai,"2017-11-26 04:53:48",0.69377
1133145,newhouseb,"2017-11-26 04:56:41",0.75598
1133137,pengzai,"2017-11-26 04:59:25",0.75598
1130751,"Angus Chiu","2017-11-26 05:02:09",0.76076
1084185,"Jorge MD Ramos","2017-11-26 05:12:07",0.78947
1130851,IsaacTetteh,"2017-11-26 05:24:01",0.78468
905722,yasuyukiokubo,"2017-11-26 05:24:21",0.77511
1129232,"Ring Li","2017-11-26 05:26:06",0.88516
1114484,guoqi,"2017-11-26 05:29:49",0.76555
1113134,"Y Tan","2017-11-26 05:31:13",0.79425
1009120,wen2016,"2017-11-26 05:32:43",0.77033
1020242,janeon,"2017-11-26 05:34:51",0.80861
1060892,DrBo,"2017-11-26 05:34:52",0.78468
1133231,"Justin Coomes","2017-11-26 05:37:07",0.63157
1090530,SKJ,"2017-11-26 05:37:16",0.74641
1133112,asdfqwer,"2017-11-26 05:38:39",0.78468
1133231,"Justin Coomes","2017-11-26 05:41:09",0.74162
1111355,vivicemk,"2017-11-26 05:44:48",0.73684
1133231,"Justin Coomes","2017-11-26 06:00:43",0.76555
1118554,abdzrahim,"2017-11-26 06:08:22",0.78947
1096713,"Silent Watchman","2017-11-26 06:13:56",0.76555
1130851,IsaacTetteh,"2017-11-26 06:15:36",0.79425
1128564,harshitjn1,"2017-11-26 06:20:57",0.79425
665541,"Tiago Hillerman","2017-11-26 06:29:00",0.76076
1131705,sruthisekar,"2017-11-26 06:29:32",0.74641
443161,AnthonyMcKinney,"2017-11-26 06:39:42",0.78947
1130751,"Angus Chiu","2017-11-26 06:42:21",0.77511
1110253,nowvan,"2017-11-26 06:48:48",0.79425
1131468,"Sourav Nandi","2017-11-26 06:58:13",1.00000
1110253,nowvan,"2017-11-26 06:58:18",0.79904
1084185,"Jorge MD Ramos","2017-11-26 07:00:05",0.79425
1132614,"Sarah Nabelsi","2017-11-26 07:03:03",0.00000
1133131,JoryLai,"2017-11-26 07:07:14",0.73205
1133382,souravstat,"2017-11-26 07:11:48",1.00000
636098,Kartheek,"2017-11-26 07:17:40",0.79425
1130710,RobertLu,"2017-11-26 07:19:53",0.77033
1132965,margo,"2017-11-26 07:28:14",0.73684
874414,JitendraPatel,"2017-11-26 07:41:01",0.78468
1128817,fannly,"2017-11-26 07:46:41",0.77511
840912,"Pawan Chorasiya","2017-11-26 07:56:48",0.78468
1130693,nwang270,"2017-11-26 08:01:39",0.77033
1131121,wendeldu,"2017-11-26 08:03:49",0.78468
1132192,"Kajal Negi","2017-11-26 08:15:43",0.73205
1127786,Feynmaniac,"2017-11-26 08:18:58",0.78947
777330,MLDriver,"2017-11-26 08:21:09",0.78947
1066950,"HL DAI","2017-11-26 08:33:25",0.75598
869006,humphery,"2017-11-26 08:42:39",0.76555
1132339,YEH.Y.E,"2017-11-26 08:47:24",0.77033
1085791,naokimastumoto,"2017-11-26 08:58:06",0.77990
442308,Yarmini,"2017-11-26 09:04:17",0.76555
1111301,YaoGeee,"2017-11-26 09:09:13",0.74162
1133547,"Ming Liu","2017-11-26 09:10:50",0.76555
1111056,מתןצוברי,"2017-11-26 09:13:19",0.79425
1132030,lipafnte,"2017-11-26 09:25:34",0.74641
793940,"team green","2017-11-26 09:28:11",0.78947
1133627,PPHF_ML,"2017-11-26 09:29:41",0.74641
1133627,PPHF_ML,"2017-11-26 09:35:04",0.77511
1085791,naokimastumoto,"2017-11-26 09:39:23",0.78468
1131758,"Pierre-Nicolas Douarche","2017-11-26 09:39:28",0.79425
1133381,xenron,"2017-11-26 09:40:43",0.77990
1130115,"Guillaume FITAS","2017-11-26 09:51:23",0.76555
1084284,"Pond PP","2017-11-26 09:51:31",0.93301
941756,panweiwei,"2017-11-26 09:53:25",0.76555
1059378,MaxMullerman,"2017-11-26 10:02:19",0.74162
873418,Chollathun,"2017-11-26 10:03:34",0.76555
1093758,"Bego Sostoa","2017-11-26 10:05:31",0.76555
1133627,PPHF_ML,"2017-11-26 10:08:58",0.77990
1084510,SarahLina,"2017-11-26 10:09:38",0.82296
873418,Chollathun,"2017-11-26 10:10:06",0.77033
1130443,damn,"2017-11-26 10:17:51",0.82296
1133695,PPHF-ML2,"2017-11-26 10:20:43",0.75598
1131758,"Pierre-Nicolas Douarche","2017-11-26 10:22:58",0.81339
1111562,vopern,"2017-11-26 10:29:58",0.74641
1118386,mocona,"2017-11-26 10:38:34",0.79904
1132987,keggle,"2017-11-26 10:43:52",0.74641
1043467,"lee oved","2017-11-26 10:47:56",0.76555
1017790,"Vladimir Grankin","2017-11-26 10:55:02",0.80861
863377,Asmire,"2017-11-26 11:04:11",0.71291
1133695,PPHF-ML2,"2017-11-26 11:04:39",0.78468
1132788,Todd_Bart,"2017-11-26 11:05:49",0.77033
1131705,sruthisekar,"2017-11-26 11:11:22",0.77511
1129229,shiguang,"2017-11-26 11:16:16",0.78947
767535,namayaki,"2017-11-26 11:16:32",0.80382
1131121,wendeldu,"2017-11-26 11:16:34",0.79425
1132164,"Harm Jan Boonstra","2017-11-26 11:18:28",0.79425
1117635,Tzwetomir,"2017-11-26 11:28:04",0.77990
1131769,Smugglera,"2017-11-26 11:31:36",0.79425
988451,SwagLearners,"2017-11-26 11:33:35",0.81818
1133795,WhenIamcoding,"2017-11-26 11:39:50",0.77511
943311,"Ernest Jin","2017-11-26 11:40:37",0.77990
814577,CyrilBulanov,"2017-11-26 11:43:08",0.77990
943311,"Ernest Jin","2017-11-26 11:44:47",0.78468
882491,MadhavKattungal,"2017-11-26 11:45:02",0.78468
1054854,kagetsuki,"2017-11-26 11:46:06",0.78947
943311,"Ernest Jin","2017-11-26 11:46:12",0.79425
789639,AntonCh,"2017-11-26 11:47:07",0.80382
1131605,julieverninbiancale,"2017-11-26 11:50:50",0.80382
1044527,tbanno,"2017-11-26 11:55:31",0.80382
676189,"chen 14","2017-11-26 11:55:45",0.82296
1132164,"Harm Jan Boonstra","2017-11-26 11:58:21",0.80861
1133764,xliiauo,"2017-11-26 12:11:18",0.59330
1081904,JSYN,"2017-11-26 12:20:06",0.81339
1133883,(´･_･`),"2017-11-26 12:30:56",0.76555
1122250,"Yague Ndoye Thiam","2017-11-26 12:33:14",0.80861
943311,"Ernest Jin","2017-11-26 12:39:05",0.80861
1126099,Nabt,"2017-11-26 12:41:00",0.81339
1102218,"Christophe Nozaradan","2017-11-26 12:43:22",0.76555
1102218,"Christophe Nozaradan","2017-11-26 12:52:55",0.77033
1100045,shabbir12hasan,"2017-11-26 12:54:05",0.76555
1059287,"Samuel E.","2017-11-26 12:56:37",0.76076
1111301,YaoGeee,"2017-11-26 13:00:07",0.74641
1004125,"Georgi Kiryakov","2017-11-26 13:07:35",0.78947
688421,"MOHAMED SYLLA","2017-11-26 13:11:12",0.77990
949519,Trostis,"2017-11-26 13:20:34",0.75119
1133991,Abrham,"2017-11-26 13:22:27",0.74641
1134006,"Some ML projects","2017-11-26 13:31:01",0.83253
1102218,"Christophe Nozaradan","2017-11-26 13:40:50",0.77990
1132948,hy17003,"2017-11-26 13:43:18",0.76076
1004125,"Georgi Kiryakov","2017-11-26 13:50:08",0.80382
1134066,zhanghaiping,"2017-11-26 13:52:27",0.78947
1085055,Tadukas,"2017-11-26 13:52:35",0.79904
1109263,"Boris L.","2017-11-26 13:58:05",0.77511
1131012,wymanluo,"2017-11-26 13:58:45",0.76555
1129711,"Alex Sinclair","2017-11-26 13:58:46",0.76076
879290,SKELU21,"2017-11-26 13:59:43",0.79425
1129441,suda010739,"2017-11-26 14:05:45",0.78468
455169,itrator,"2017-11-26 14:07:52",0.81339
1111394,MIRI_BENDERSKY,"2017-11-26 14:09:20",0.77033
1037817,"Gustavo Basso","2017-11-26 14:09:29",0.76555
1134141,vinigarcia,"2017-11-26 14:29:07",0.71291
1134141,vinigarcia,"2017-11-26 14:29:33",0.76555
1089707,moran1234,"2017-11-26 14:30:25",0.77511
742698,kiolith,"2017-11-26 14:31:57",0.77033
1134141,vinigarcia,"2017-11-26 14:36:19",0.77033
1120570,rabbitXDD,"2017-11-26 14:37:26",0.78468
1001872,RavendharLalwani,"2017-11-26 14:39:01",0.78947
1134141,vinigarcia,"2017-11-26 14:42:17",0.78947
1097490,"Polina Nikulina","2017-11-26 14:44:34",0.77033
592626,"Robin Su","2017-11-26 14:53:02",0.75598
1134201,PPHF_ML3,"2017-11-26 14:53:42",0.73205
1120570,rabbitXDD,"2017-11-26 14:54:12",0.80382
1048493,"Jeonghoe Goo","2017-11-26 14:59:12",0.78947
1125159,"Simon Lu","2017-11-26 15:00:51",0.75598
1122372,"Claudio Cornali","2017-11-26 15:01:05",0.77033
1120570,rabbitXDD,"2017-11-26 15:01:12",0.88516
1134227,"Hendry Suwanda","2017-11-26 15:07:04",0.76555
1134194,Bondo,"2017-11-26 15:07:23",0.62200
955337,CarlosEscobar,"2017-11-26 15:13:17",0.77511
949519,Trostis,"2017-11-26 15:23:59",0.75598
1134275,whn289,"2017-11-26 15:28:27",0.77511
1134275,whn289,"2017-11-26 15:28:48",0.78468
1126691,spladitya34,"2017-11-26 15:29:09",0.80861
1134164,"Timur Abdullayev","2017-11-26 15:29:17",0.62679
1016751,"Affan Samad","2017-11-26 15:33:10",0.76555
1116205,"Rodrigo Tintor","2017-11-26 15:36:36",0.65550
